종목코드,종목명,시장구분,현재가,등락률,거래량,시가총액
102280,쌍방울,KOSPI,2690.0,0.0,0.0,70637274900.0
102460,이연제약,KOSPI,10900.0,-0.91,6785.0,202596239900.0
103140,풍산,KOSPI,62700.0,1.13,181734.0,1757122230600.0
103590,일진전기,KOSPI,30000.0,-0.33,431605.0,1430561700000.0
104700,한국철강,KOSPI,8950.0,-3.66,43414.0,326227500000.0
105560,KB금융,KOSPI,100000.0,-4.12,1481522.0,39352842300000.0
105630,한세실업,KOSPI,10720.0,-3.42,184409.0,428800000000.0
105840,우진,KOSPI,8830.0,-2.43,402490.0,178345426100.0
107590,미원홀딩스,KOSPI,75100.0,0.13,42.0,174232000000.0
108320,LX세미콘,KOSPI,60300.0,0.17,32823.0,980737290000.0
108670,LX하우시스,KOSPI,31000.0,-2.21,21032.0,277997770000.0
108675,LX하우시스우,KOSPI,18270.0,0.38,305.0,18860669100.0
109070,주성코퍼레이션,KOSPI,925.0,0.22,195119.0,48849462750.0
111110,호전실업,KOSPI,8840.0,0.91,39302.0,82883840000.0
111380,동인기연,KOSPI,15130.0,2.93,26067.0,92716640000.0
111770,영원무역,KOSPI,59700.0,-1.65,42810.0,2645394639600.0
112610,씨에스윈드,KOSPI,49850.0,1.01,437000.0,2102244439550.0
114090,GKL,KOSPI,14710.0,4.4,365033.0,909896905700.0
117580,대성에너지,KOSPI,7780.0,-0.13,25831.0,213950000000.0
118000,메타케어,KOSPI,343.0,0.0,234834.0,56518635852.0
119650,KC코트렐,KOSPI,918.0,0.0,0.0,17100277254.0
120030,조선선재,KOSPI,100300.0,-2.15,1987.0,126142395300.0
120110,코오롱인더,KOSPI,32650.0,-2.39,82816.0,898498321150.0
120115,코오롱인더우,KOSPI,21350.0,-0.47,6038.0,59093811000.0
122900,아이마켓코리아,KOSPI,8090.0,0.12,26668.0,270439315600.0
123690,한국화장품,KOSPI,6930.0,0.14,72535.0,111351240000.0
123700,SJM,KOSPI,3350.0,0.75,57081.0,52276408300.0
123890,한국자산신탁,KOSPI,2475.0,0.0,98144.0,302875466850.0
126560,현대퓨처넷,KOSPI,3200.0,-1.54,126337.0,352649424000.0
126720,수산인더스트리,KOSPI,26850.0,3.07,234062.0,383579100000.0
128820,대성산업,KOSPI,3745.0,5.05,518951.0,169406865110.0
128940,한미약품,KOSPI,304500.0,-2.25,57887.0,3900946759500.0
129260,인터지스,KOSPI,2680.0,1.9,133955.0,79724302320.0
130660,한전산업,KOSPI,11320.0,-1.22,118701.0,369032000000.0
133820,화인베스틸,KOSPI,856.0,-3.39,264019.0,26387157008.0
134380,미원화학,KOSPI,79800.0,0.63,247.0,175501586400.0
134790,시디즈,KOSPI,29000.0,1.22,2434.0,58000000000.0
136490,선진,KOSPI,10210.0,7.02,534176.0,242789756840.0
137310,에스디바이오센서,KOSPI,11470.0,-1.63,216775.0,1396462199940.0
138040,메리츠금융지주,KOSPI,111300.0,-0.36,285075.0,20035610844900.0
138490,코오롱ENP,KOSPI,6620.0,-0.9,44800.0,251560000000.0
138930,BNK금융지주,KOSPI,10750.0,-2.8,869696.0,3422622829250.0
139130,iM금융지주,KOSPI,11060.0,-0.98,496911.0,1840304732980.0
139480,이마트,KOSPI,84600.0,-7.34,384728.0,2334606287400.0
139990,아주스틸,KOSPI,4015.0,0.12,7713.0,155602987210.0
140910,에이리츠,KOSPI,3130.0,0.0,0.0,13969290160.0
143210,핸즈코퍼레이션,KOSPI,1639.0,2.18,29621.0,35854349333.0
145210,다이나믹디자인,KOSPI,1030.0,2.59,80153.0,37054017220.0
145270,케이탑리츠,KOSPI,929.0,0.43,30705.0,44648459046.0
145720,덴티움,KOSPI,61200.0,-0.97,28036.0,677412396000.0
145990,삼양사,KOSPI,51000.0,0.0,8731.0,525985899000.0
145995,삼양사우,KOSPI,32800.0,0.0,1430.0,12138296000.0
152550,한국ANKOR유전,KOSPI,245.0,-0.41,252366.0,17154900000.0
155660,DSR,KOSPI,3825.0,-1.42,15492.0,61200000000.0
161000,애경케미칼,KOSPI,11490.0,-1.12,2303064.0,558973666410.0
161390,한국타이어앤테크놀로지,KOSPI,38100.0,-1.04,274557.0,4719640128900.0
161890,한국콜마,KOSPI,84900.0,2.29,221233.0,2004071037300.0
163560,동일고무벨트,KOSPI,7160.0,-0.83,25746.0,99524000000.0
170900,동아에스티,KOSPI,48000.0,-1.03,15548.0,448926960000.0
175330,JB금융지주,KOSPI,18380.0,-2.6,460016.0,3564028525360.0
178920,PI첨단소재,KOSPI,17060.0,-3.29,181404.0,500989453320.0
180640,한진칼,KOSPI,141300.0,0.0,157434.0,9433510022700.0
18064K,한진칼우,KOSPI,47800.0,1.06,74693.0,25657414800.0
181710,NHN,KOSPI,19280.0,1.15,22941.0,651010851440.0
183190,아세아시멘트,KOSPI,11620.0,2.02,63022.0,433969467400.0
185750,종근당,KOSPI,85500.0,-1.27,19161.0,1180137690000.0
192080,더블유게임즈,KOSPI,49750.0,-1.87,50991.0,1069421323500.0
192400,쿠쿠홀딩스,KOSPI,29950.0,-0.17,23615.0,1065087440750.0
192650,드림텍,KOSPI,5960.0,-2.61,102018.0,410584644360.0
192820,코스맥스,KOSPI,216500.0,3.1,111643.0,2457168698500.0
194370,제이에스코퍼레이션,KOSPI,12100.0,4.67,534032.0,338293348800.0
195870,해성디에스,KOSPI,18130.0,-1.15,86109.0,308210000000.0
200880,서연이화,KOSPI,11210.0,-2.27,73528.0,302988778770.0
204210,스타에스엠리츠,KOSPI,2035.0,0.0,0.0,15927568525.0
204320,HL만도,KOSPI,33350.0,-1.04,127984.0,1566019952000.0
207940,삼성바이오로직스,KOSPI,1031000.0,-0.1,47043.0,73380394000000.0
210540,디와이파워,KOSPI,12410.0,-1.04,23749.0,137027596280.0
210980,SK디앤디,KOSPI,9410.0,-2.49,49817.0,175189564620.0
213500,한솔제지,KOSPI,8560.0,-1.04,48146.0,203732930560.0
214320,이노션,KOSPI,17970.0,-1.16,39501.0,718800000000.0
214330,금호에이치티,KOSPI,655.0,0.0,357071.0,140113755805.0
214390,경보제약,KOSPI,5430.0,-1.09,5513.0,129814249800.0
214420,토니모리,KOSPI,8930.0,2.06,243667.0,214809355070.0
226320,잇츠한불,KOSPI,12470.0,2.55,35048.0,273458558050.0
227840,현대코퍼레이션홀딩스,KOSPI,11930.0,-2.05,62803.0,108572973480.0
229640,LS에코에너지,KOSPI,32600.0,0.15,81751.0,998371055400.0
234080,JW생명과학,KOSPI,12150.0,-0.33,25407.0,192389831100.0
241560,두산밥캣,KOSPI,47200.0,0.43,158816.0,4524406268000.0
241590,화승엔터프라이즈,KOSPI,7730.0,-1.28,109355.0,468355103480.0
244920,에이플러스에셋,KOSPI,6110.0,1.5,101223.0,138133004230.0
248070,솔루엠,KOSPI,15120.0,-1.43,164678.0,740963931120.0
248170,샘표식품,KOSPI,26400.0,-0.75,10810.0,120602750400.0
249420,일동제약,KOSPI,12420.0,-1.27,54769.0,348536262420.0
251270,넷마블,KOSPI,55100.0,7.83,359288.0,4736037960200.0
259960,크래프톤,KOSPI,368000.0,-0.27,106227.0,17633897232000.0
264900,크라운제과,KOSPI,8620.0,0.7,17726.0,107955587000.0
26490K,크라운제과우,KOSPI,9730.0,1.04,5664.0,7526738800.0
267250,HD현대,KOSPI,112900.0,1.07,741062.0,8918319296500.0
267260,HD현대일렉트릭,KOSPI,378000.0,-0.26,131789.0,13625817030000.0
267270,HD현대건설기계,KOSPI,71200.0,0.99,80335.0,1257519376800.0
267290,경동도시가스,KOSPI,19240.0,0.47,18925.0,113427611440.0
267850,아시아나IDT,KOSPI,11580.0,0.87,4087.0,128538000000.0
268280,미원에스씨,KOSPI,163500.0,0.99,1428.0,817500000000.0
271560,오리온,KOSPI,110800.0,0.36,63348.0,4380603425600.0
271940,일진하이솔루스,KOSPI,13210.0,0.92,89174.0,479697239900.0
271980,제일약품,KOSPI,13000.0,0.85,33138.0,191163336000.0
272210,한화시스템,KOSPI,43350.0,-4.52,2558857.0,8189655513150.0
272450,진에어,KOSPI,9410.0,-1.05,50020.0,491202000000.0
272550,삼양패키징,KOSPI,13160.0,-0.75,9823.0,201755578360.0
278470,에이피알,KOSPI,123200.0,6.85,749381.0,4638055576000.0
280360,롯데웰푸드,KOSPI,117000.0,-1.85,9566.0,1088635158000.0
281820,케이씨텍,KOSPI,24600.0,1.03,53947.0,508981945800.0
282330,BGF리테일,KOSPI,101800.0,-0.68,45088.0,1759501630800.0
284740,쿠쿠홈시스,KOSPI,26300.0,2.33,45410.0,590101779000.0
285130,SK케미칼,KOSPI,58900.0,2.61,185801.0,1016247818700.0
28513K,SK케미칼우,KOSPI,25150.0,1.62,9813.0,53203039350.0
286940,롯데이노베이트,KOSPI,19050.0,0.58,3128.0,288214441350.0
293480,하나제약,KOSPI,11690.0,-1.18,6878.0,207765738740.0
293940,신한알파리츠,KOSPI,5630.0,-0.53,148090.0,680892892490.0
294870,HDC현대산업개발,KOSPI,23350.0,-0.21,271400.0,1538936155500.0
298000,효성화학,KOSPI,38900.0,0.0,0.0,147501447900.0
298020,효성티앤씨,KOSPI,240500.0,-1.03,6019.0,1040807521000.0
298040,효성중공업,KOSPI,637000.0,2.91,49382.0,5939737076000.0
298050,HS효성첨단소재,KOSPI,194100.0,-2.51,9476.0,869557906800.0
298690,에어부산,KOSPI,2190.0,-0.45,121202.0,255441600000.0
300720,한일시멘트,KOSPI,18060.0,-1.79,70324.0,1250863412400.0
302440,SK바이오사이언스,KOSPI,45600.0,1.11,146937.0,3573633012000.0
306200,세아제강,KOSPI,151900.0,-10.12,91957.0,430833970000.0
307950,현대오토에버,KOSPI,139000.0,-3.07,34531.0,3811933498000.0
308170,씨티알모빌리티,KOSPI,5850.0,1.04,1255.0,50368500000.0
316140,우리금융지주,KOSPI,18890.0,-1.97,2937964.0,14027553453890.0
317400,자이에스앤디,KOSPI,3555.0,-1.39,38524.0,137871858600.0
322000,HD현대에너지솔루션,KOSPI,52200.0,8.19,1875810.0,584640000000.0
323410,카카오뱅크,KOSPI,24050.0,2.34,598504.0,11471595959850.0
326030,SK바이오팜,KOSPI,91100.0,-2.04,153835.0,7134337075000.0
329180,HD현대중공업,KOSPI,428000.0,5.55,313351.0,37994893648000.0
330590,롯데리츠,KOSPI,3680.0,-1.08,246335.0,1063405493120.0
334890,이지스밸류플러스리츠,KOSPI,4690.0,-0.74,224698.0,241269869610.0
336260,두산퓨얼셀,KOSPI,17870.0,6.24,545554.0,1170372883620.0
33626K,두산퓨얼셀1우,KOSPI,4940.0,5.11,56205.0,66019148000.0
33626L,두산퓨얼셀2우B,KOSPI,8250.0,3.13,6692.0,24636975000.0
336370,솔루스첨단소재,KOSPI,9720.0,13.29,5463941.0,682512583680.0
33637K,솔루스첨단소재1우,KOSPI,1759.0,2.51,4211562.0,29742519394.0
33637L,솔루스첨단소재2우B,KOSPI,4230.0,2.3,2268170.0,15982192080.0
338100,NH프라임리츠,KOSPI,4470.0,-0.56,40420.0,83410200000.0
339770,교촌에프앤비,KOSPI,5160.0,0.0,48292.0,257819812800.0
344820,KCC글라스,KOSPI,30400.0,-0.98,30007.0,485503564800.0
348950,제이알글로벌리츠,KOSPI,2775.0,-0.18,295902.0,547718400000.0
350520,이지스레지던스리츠,KOSPI,4210.0,-0.59,59979.0,155206710420.0
352820,하이브,KOSPI,272000.0,2.26,199983.0,11329370384000.0
353200,대덕전자,KOSPI,14960.0,-0.13,114230.0,739277198000.0
35320K,대덕전자1우,KOSPI,7540.0,0.0,958.0,15800213260.0
357120,코람코라이프인프라리츠,KOSPI,4415.0,0.57,87483.0,429735587910.0
357250,미래에셋맵스리츠,KOSPI,2710.0,-0.73,29488.0,67736734550.0
357430,마스턴프리미어리츠,KOSPI,1466.0,0.14,24695.0,44720780062.0
361610,SK아이이테크놀로지,KOSPI,21000.0,-1.64,96177.0,1497249432000.0
363280,티와이홀딩스,KOSPI,2740.0,-0.18,112947.0,138176194320.0
36328K,티와이홀딩스우,KOSPI,3955.0,0.89,34867.0,4916120370.0
365550,ESR켄달스퀘어리츠,KOSPI,4330.0,-1.25,239217.0,922675370000.0
372910,한컴라이프케어,KOSPI,2940.0,0.68,100491.0,81362753640.0
373220,LG에너지솔루션,KOSPI,284500.0,-0.52,174819.0,66573000000000.0
375500,DL이앤씨,KOSPI,48500.0,0.41,197120.0,1876640715500.0
37550K,DL이앤씨우,KOSPI,20600.0,2.23,12339.0,43546031000.0
37550L,DL이앤씨2우(전환),KOSPI,31750.0,1.44,4511.0,67054444250.0
377190,디앤디플랫폼리츠,KOSPI,3285.0,0.61,64262.0,290394000000.0
377300,카카오페이,KOSPI,38150.0,0.79,236086.0,5138557139450.0
377740,바이오노트,KOSPI,5050.0,-0.98,51654.0,515383042400.0
378850,화승알앤에이,KOSPI,3200.0,-0.78,24410.0,60779593600.0
381970,케이카,KOSPI,15360.0,1.79,158443.0,740076641280.0
383220,F&F,KOSPI,74700.0,-1.06,36271.0,2861538502500.0
383800,LX홀딩스,KOSPI,8160.0,-1.09,381221.0,622450430400.0
38380K,LX홀딩스1우,KOSPI,8820.0,-1.01,2619.0,12923813700.0
395400,SK리츠,KOSPI,4800.0,-0.41,209498.0,1325706115200.0
396690,미래에셋글로벌리츠,KOSPI,2730.0,-0.55,54158.0,108124216200.0
400760,NH올원리츠,KOSPI,3675.0,0.27,28583.0,160846988400.0
402340,SK스퀘어,KOSPI,110300.0,-3.92,341324.0,14619256637400.0
403550,쏘카,KOSPI,13500.0,0.6,3873.0,443365677000.0
404990,신한서부티엔디리츠,KOSPI,3610.0,0.28,64839.0,202000741240.0
415640,KB발해인프라,KOSPI,7860.0,1.29,91855.0,963208007280.0
417310,코람코더원리츠,KOSPI,5060.0,-1.36,73670.0,204424000000.0
432320,KB스타리츠,KOSPI,4000.0,-0.12,77032.0,405657140000.0
443060,HD현대마린솔루션,KOSPI,179900.0,0.06,84011.0,8064774879000.0
446070,유니드비티플러스,KOSPI,4120.0,-2.25,22562.0,43718205800.0
448730,삼성FN리츠,KOSPI,4620.0,0.11,54156.0,420651000000.0
450080,에코프로머티,KOSPI,44050.0,-2.33,588161.0,3080523277200.0
450140,코오롱모빌리티그룹,KOSPI,2190.0,2.1,265704.0,137482177500.0
45014K,코오롱모빌리티그룹우,KOSPI,3150.0,-0.63,19578.0,7736778000.0
451800,한화리츠,KOSPI,3780.0,0.13,127748.0,678888000000.0
452260,한화갤러리아,KOSPI,1222.0,-1.61,443699.0,236896443420.0
45226K,한화갤러리아우,KOSPI,2315.0,0.43,1520.0,6723848050.0
453340,현대그린푸드,KOSPI,17020.0,-0.76,32888.0,563966890800.0
454910,두산로보틱스,KOSPI,47450.0,0.53,116399.0,3075708051000.0
456040,OCI,KOSPI,55200.0,-0.18,43209.0,494177724000.0
457190,이수스페셜티케미컬,KOSPI,40750.0,0.62,338459.0,1230987410000.0
460850,동국씨엠,KOSPI,6320.0,-2.62,41749.0,188959505920.0
460860,동국제강,KOSPI,8810.0,-3.72,157941.0,437046629770.0
462520,조선내화,KOSPI,13030.0,-0.38,3228.0,154472839040.0
462870,시프트업,KOSPI,48150.0,-4.84,350551.0,2830339818000.0
465770,STX그린로지스,KOSPI,8610.0,2.01,223127.0,61742585520.0
475150,SK이터닉스,KOSPI,20650.0,5.9,1281554.0,697020967300.0
475560,더본코리아,KOSPI,26350.0,2.53,38149.0,388326801000.0
480370,씨케이솔루션,KOSPI,10670.0,-0.19,41506.0,116674966870.0
481850,신한글로벌액티브리츠,KOSPI,1550.0,0.52,24162.0,67390379200.0
483650,달바글로벌,KOSPI,152000.0,1.33,586570.0,1834589080000.0
484870,엠앤씨솔루션,KOSPI,130900.0,1.55,45651.0,1198245510000.0
487570,HS효성,KOSPI,60100.0,2.74,148226.0,223928212700.0
489790,한화비전,KOSPI,51400.0,-1.34,337227.0,2595103246000.0
499790,GS피앤엘,KOSPI,32500.0,7.26,371399.0,644502332500.0
950210,프레스티지바이오파마,KOSPI,13680.0,3.25,146709.0,822115400400.0
900140,엘브이엠씨홀딩스,KOSPI,1856.0,-2.01,359159.0,358654241792.0
